dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
644,NOT_DISH,packaging,ПЕРЕК.SELECT.Стакан дв.бум.диз.роз.,перек select стакан дв бум диз роз,,,,,450,False,,,,,,,,False,,,,,,,,
541,REVIEW,review_threshold,СПК Матча латте пряная с соев.нап.,матча латте пряная с соев нап,31.8,0.5,0.8,5.7,400,True,2013817,78036403,"Латте Пряная матча, 200мл",100,34.5,200,0.862,False,2013818,78036404,"Латте Пряная матча, 400 мл",0.857,1800452,78035069,"Матча Латте, 400мл",0.764
542,UNMATCHED,generic_a_collision,СПК Чай латте пряный,чай латте пряный,78.4,3,4,7.5,200,True,2067029,78036420,Чай латте пряный с овсяным напитком 400мл,100,45.9,200,0.816,True,2067026,78036419,"Чай латте пряный с овсяным напитком, 200мл",0.816,2067027,78036493,Чай Латте пряный с кокосовым напитком 200мл,0.758
543,UNMATCHED,generic_a_collision,СПК Чай латте пряный,чай латте пряный,78.4,3,4,7.5,400,True,2067029,78036420,Чай латте пряный с овсяным напитком 400мл,100,45.9,0,0.816,True,2067026,78036419,"Чай латте пряный с овсяным напитком, 200мл",0.816,2067027,78036493,Чай Латте пряный с кокосовым напитком 200мл,0.758
544,REVIEW,review_threshold,СПК Чай латте пряный с кокосов.нап.,чай латте пряный с кокосов нап,35.8,0.1,1.5,5.4,400,True,1407299,78031250,"Латте, 400мл",100,44.3,0,0.823,False,1590556,78034443,"Латте, 400мл",0.801,1589323,78034441,"Латте, 200мл",0.801
545,REVIEW,review_threshold,СПК Чай латте пряный с миндал.нап.,чай латте пряный с миндал нап,31.8,0.5,0.8,5.7,200,True,1407299,78031250,"Латте, 400мл",100,44.7,200,0.821,False,1590556,78034443,"Латте, 400мл",0.780,1589323,78034441,"Латте, 200мл",0.780
645,NOT_DISH,packaging,ПЕРЕК.SELECT Стак.двух.бум.диз.гол.,перек select стак двух бум диз гол,,,,,250,False,,,,,,,,False,,,,,,,,
646,UNMATCHED,low_score,ФК Кафе Клаб Сэндвич двойн.кур/бек.,кафе клаб сэндвич двойн кур бек,,,,,200,False,2120925,78037531,"Клаб Сэндвич двойной с курицей и беконом, 100г",76,,100,0.456,False,2116059,4435181,"Клаб Сэндвич двойной с курицей и беконом Перекрёсток Select, 200г",0.456,2029149,4410398,"Клаб Сэндвич двойной с бужениной Перекрёсток Select, 180г",0.419
546,REVIEW,review_threshold,СПК Чай латте пряный с миндал.нап.,чай латте пряный с миндал нап,31.8,0.5,0.8,5.7,400,True,1407299,78031250,"Латте, 400мл",100,44.7,0,0.821,False,1590556,78034443,"Латте, 400мл",0.780,1589323,78034441,"Латте, 200мл",0.780
547,UNMATCHED,generic_a_collision,СПК Чай латте пряный с овсяным нап.,чай латте пряный с овсяным нап,56.1,0.3,2.1,9.1,200,True,2067029,78036420,Чай латте пряный с овсяным напитком 400мл,93,0.0,200,0.957,True,1590556,78034443,"Латте, 400мл",0.822,1589323,78034441,"Латте, 200мл",0.822
548,REVIEW,review_threshold,СПК Чай латте пряный с овсяным нап.,чай латте пряный с овсяным нап,56.1,0.3,2.1,9.1,400,True,2067029,78036420,Чай латте пряный с овсяным напитком 400мл,93,0.0,0,0.957,False,1590556,78034443,"Латте, 400мл",0.822,1589323,78034441,"Латте, 200мл",0.822
549,AUTO,strong_kbju,СПК Чай латте пряный с соевым нап.,чай латте пряный с соевым нап,52.8,2.7,2.3,5.3,200,True,2027916,78036421,Чай латте пряный с соевым напитком 200мл,93,0.0,0,0.956,True,1590556,78034443,"Латте, 400мл",0.952,1589323,78034441,"Латте, 200мл",0.952
550,REVIEW,review_threshold,СПК Чай латте пряный с соевым нап.,чай латте пряный с соевым нап,52.8,2.7,2.3,5.3,400,True,2027916,78036421,Чай латте пряный с соевым напитком 200мл,93,0.0,200,0.956,False,1590556,78034443,"Латте, 400мл",0.952,1589323,78034441,"Латте, 200мл",0.952
553,AUTO,strong_kbju,СПК Напиток чайный облепихой/апел.,напиток чайный облепихой апел,34.7,0.1,0.2,8.1,400,True,2015963,78036425,Напиток чайный облепихой и апельсином 400мл,91,0.0,0,0.943,True,2015962,78036423,Напиток чайный с имбирем и лимоном 400мл,0.683,2015964,78036424,Напиток чайный манго маракуйя 400мл,0.627
554,AUTO,strong_kbju,СПК Напиток чайный с клюквой/апел.,напиток чайный с клюквой апел,63.6,0,0,15.9,400,True,2015634,78036426,Напиток чайный с клюквой и апельсином 400мл,91,0.0,0,0.943,True,2015964,78036424,Напиток чайный манго маракуйя 400мл,0.589,2015962,78036423,Напиток чайный с имбирем и лимоном 400мл,0.536
555,AUTO,strong_kbju,СПК Допшот эспрессо,допшот эспрессо,34.6,2.6,2.5,0.4,50,True,2016641,78036487,"Допшот эспрессо, 50мл",100,0.0,0,1.000,True,1590860,78034433,"Эспрессо, 50мл",0.871,1352787,78007327,"Эспрессо, 50мл",0.600
556,AUTO,strong_kbju,СПК Матча латте холодная пряная,матча латте холодная пряная,35.8,0.1,1.5,5.4,350,True,2015927,78036488,"Холодная пряная матча латте, 350мл",100,0.0,0,1.000,True,2013818,78036404,"Латте Пряная матча, 400 мл",1.000,2013817,78036403,"Латте Пряная матча, 200мл",0.995
557,AUTO,strong_kbju,СПК Чай латте холодный пряный,чай латте холодный пряный,78.4,3,4,7.5,350,True,2015252,78036490,"Чай латте холодный пряный, 350мл",100,0.0,0,1.000,True,2025500,78036742,"Латте, 400мл",0.932,1407299,78031250,"Латте, 400мл",0.891
558,AUTO,strong_kbju,СПК Бейбичино с сиропом,бейбичино с сиропом,125,5.8,7.2,10.5,200,True,2020868,78036494,"Бейбичино с сиропом и растительным молоком, 200мл",100,0.0,0,1.000,True,2012575,78036492,"Бейбичино с сиропом, 200мл",1.000,1800468,78034907,"Бейбичино Ваниль с овсяным напитком, 200мл",0.840
559,REVIEW,review_threshold,СПК Чай ЛАТТЕ пряный с кокос.нап.,чай латте пряный с кокос нап,35.8,0.1,1.5,5.4,200,True,1590556,78034443,"Латте, 400мл",100,49.8,200,0.801,False,1589323,78034441,"Латте, 200мл",0.801,2025500,78036742,"Латте, 400мл",0.738
560,AUTO,strong_kbju,СПК Бейбичино с сиропом/растит.мол.,бейбичино с сиропом растит мол,125,5.8,7.2,10.5,200,True,2012575,78036492,"Бейбичино с сиропом, 200мл",100,0.0,0,1.000,True,2020868,78036494,"Бейбичино с сиропом и растительным молоком, 200мл",0.900,1621411,78034904,"Бейбичино Ваниль, 200мл",0.832
647,UNMATCHED,low_score,ФК Кафе Сэндвич с мортаделл/тв.сыр.,кафе сэндвич с мортаделл тв сыр,,,,,205,False,2128421,78037620,"Сэндвич с мортаделлой и творожным сыром, 100г",77,,105,0.463,False,1613901,4358607,"Сэндвич с ветчиной и сыром моцарелла Перекрёсток Select, 200г",0.394,2031834,4403479,"Сэндвич-ролл Цезарь с креветками Перекрёсток Select, 175г",0.343
648,UNMATCHED,low_score,Чиабатта кур.барб/соус.пес.,чиабатта кур барб соус пес,,,,,140,False,2123213,78037561,"Чиабатта с курицей барбекю и соусом песто, 140г",78,,0,0.466,False,2123212,78037576,"Чиабатта с курицей и моцарелой, 155г",0.364,1803412,4372001,"Соус Сальса Перекрёсток Select, 35г",0.320
561,REVIEW,review_threshold,СПК Латте СЕЛЕКТ,латте селект,92,4.3,4.5,8.5,400,True,2025500,78036742,"Латте, 400мл",100,0.0,0,1.000,False,1407299,78031250,"Латте, 400мл",0.838,1590556,78034443,"Латте, 400мл",0.826
562,AUTO,strong_kbju,СПК Бамбл,бамбл,123,1.1,0.3,28.7,370,True,2105597,78037139,"Бамбл, 370мл",100,0.0,0,1.000,True,2114956,78037391,"Бамбл вишневый, 370мл",0.818,2125046,4442479,"Помело Перекрёсток Select, 170г",0.351
563,AUTO,strong_kbju,СПК Напиток АЗИАТСКИЙ ПУНШ горячий,напиток азиатский пунш горячий,75,0.27,0.26,17.9,400,True,2115703,78037323,"Напиток Азиатский Пунш горячий, 400мл",100,0.0,0,1.000,True,2113381,78037325,"Напиток горячий с черникой и яблоком, 400мл",0.756,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",0.697
564,AUTO,strong_kbju,СПК Напиток горячий манго/малиной,напиток горячий манго малиной,95,0.45,0.16,23,400,True,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",100,0.0,0,1.000,True,2123193,4441205,"Манго Перекрёсток Select, 140г",0.818,1624323,78035150,"Напиток с манго маракуйей и апельсином горячий, 400мл",0.734
565,AUTO,strong_kbju,СПК Напиток горячий с черникой/ябл.,напиток горячий с черникой ябл,73.7,0.17,0.25,17.69,400,True,2113381,78037325,"Напиток горячий с черникой и яблоком, 400мл",93,0.0,0,0.957,True,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",0.690,1624446,78035151,"Напиток с медом имбирем и лимоном горячий, 400мл",0.675
566,UNMATCHED,generic_a_collision,СПК Какао без сахара,какао без сахара,171.9,5.2,5.5,25.3,400,True,2114955,78037350,"Какао без сахара, 400мл",100,0.0,0,1.000,True,2114176,78037352,"Какао без сахара, 200мл",1.000,1846291,78036191,"Какао, 200мл",0.837
567,UNMATCHED,generic_a_collision,СПК Какао без сахара,какао без сахара,171.9,5.2,5.5,25.3,200,True,2114955,78037350,"Какао без сахара, 400мл",100,0.0,200,1.000,True,2114176,78037352,"Какао без сахара, 200мл",1.000,1846291,78036191,"Какао, 200мл",0.837
568,AUTO,strong_kbju,СПК Бамбл вишневый,бамбл вишневый,123,0.1,0.2,12.2,370,True,2114956,78037391,"Бамбл вишневый, 370мл",100,0.0,0,1.000,True,2105597,78037139,"Бамбл, 370мл",0.818,1429767,4187802,"Морс Вишневый Зелёная Линия, 500мл",0.557
